"household","dtxsid","total.used","dir.derm.exp","dir.derm.max","dir.derm.abs","dir.inhal.exp","dir.inhal.max","dir.inhal.mass","dir.inhal.abs","dir.ingest.exp","dir.ingest.abs","dir.release","ind.derm.exp","ind.derm.pr.exp","ind.derm.ar.exp","ind.derm.max","ind.derm.abs","ind.inhal.exp","ind.inhal.pr.exp","ind.inhal.ar.exp","ind.inhal.amb.in","ind.inhal.amb.out","ind.inhal.max","ind.inhal.mass","ind.inhal.abs","ind.ingest.exp","ind.ingest.abs","out.sur","out.air","drain","waste","food.ing","food.abs"
107,"DTXSID8020913",54304.07546996,0.718773626373626,0.00128799071641747,0.00313577515607538,0.00298835724498162,0.361525198082293,0.125511004289228,0.0200817606862765,0,0,143.754725274725,0.0316707523843606,0.0316707523843606,0,7.37602137484875e-06,0.000138168725405832,0.000220495291186307,0.000220495291186307,0,0,0,0.000532739657994013,0.00468724791537088,0.000749959666459342,1.02885750030186e-07,1.02856172228996e-07,0,3.60537345438739,0,2.08077262037504,0,0
108,"DTXSID2021781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,"DTXSID3020205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,"DTXSID7021360",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,"DTXSID8020462",6870.572837856,0.190146391182737,0.000338496636932951,0.00392576479463382,1.56941545893577e-05,0.000988592744259225,0.000450178685308921,7.20285896494273e-05,2.42543911268637e-05,1.93747897600709e-05,18.875200104,0.300752134915381,0.300752134915381,0,3.35379271405787e-05,0.0689789050996694,0.000227774153008437,0.000227774153008437,0,0,0,0.000248966617976011,0.00518395201769907,0.000829432322831851,0.00388452582224951,0.00310302042751724,0,1.90182060201517,0.185907228933548,0.31642588389167,0,0
108,"DTXSID8020913",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,"DTXSID2021781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,"DTXSID3020205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,"DTXSID7021360",29141.64,0.0400297252747253,6.83647271446758e-05,2.66935345866532e-05,8.33396494586221e-05,0.0117276551568861,0.00277104334449919,0.00044336693511987,0,0,80.0594505494505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58474976519987,77.6741062787562,0,0.800594505494505,0,0
109,"DTXSID8020462",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,"DTXSID8020913",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
